20121202_115829_r2_8_IKR,20121202_115829_r2_9_LPW,NA,NA,20121229_220951_r2_6_RBG,NA,NA,NA,NA,20121104_221404_r2_4_WAA,NA,NA,NA,20130310_124043_r2_6_IAF,20130217_125235_r2_6_HDY,20130310_205845_r2_7_LUU,20130217_125235_r2_9_NLD,20130217_125235_r2_8_KYE,NA,20130209_214433_r2_12_UFS,20130122_220821_r2_2_JDD,20130209_214433_r2_11_SOY,20130122_220821_r2_0_PHC,NA,20130122_220821_r2_1_UFD,NA,20130314_222125_r2_1_CMJ,20130316_112720_r2_2_ZMH,20130601_121949_r2_5_LDW,NA,20130811_210730_r2_3_VEE,NA,NA,20130321_221629_r2_4_ECX,NA,NA
20121202_215654_r2_15_WVF,20121202_215654_r2_16_HQH,NA,NA,20130105_220505_r2_9_RSS,NA,NA,NA,NA,20121105_114705_r2_4_HJW,NA,NA,NA,20130310_205845_r2_6_KJW,20130309_130856_r2_5_PYN,20130312_214029_r2_10_ILL,20130309_131011_r2_2_QBB,20130309_131011_r2_3_JGW,NA,20130216_114249_r2_5_UEK,20130124_111457_r2_2_TNH,20130216_114249_r2_4_RYH,20130124_111457_r2_0_NBU,NA,20130124_111457_r2_1_ORF,NA,NA,20130321_221629_r2_3_MEA,20130601_221659_r2_5_VXM,NA,20130812_221745_r2_7_FSP,NA,NA,20130323_112310_r2_4_TCT,NA,NA
20121209_215312_r2_10_QFY,20121209_215312_r2_11_BZZ,NA,NA,20130106_213629_r2_8_HID,NA,NA,NA,NA,20121108_115948_r2_4_LOA,NA,NA,NA,20130312_214029_r2_9_APO,20130309_212832_r2_5_NNZ,20130316_130501_r2_6_ZCD,20130309_212832_r2_1_FLE,20130309_212832_r2_2_ZHN,NA,20130216_213933_r2_3_EQM,20130126_115609_r2_2_PLJ,20130216_213933_r2_2_GQO,20130126_115609_r2_0_DIP,NA,20130126_115609_r2_1_ALA,NA,NA,20130323_112310_r2_3_RRR,20130602_115109_r2_4_DSM,NA,20130813_115007_r2_1_HFF,NA,NA,20130324_222908_r2_4_SGG,NA,NA
20121216_115007_r2_8_LIX,20121216_115007_r2_9_QFA,NA,NA,20130113_113326_r2_7_CEU,NA,NA,NA,NA,NA,NA,NA,NA,20130316_130501_r2_5_QMJ,20130310_124043_r2_5_FBF,20130317_123556_r2_7_ZZY,20130310_124043_r2_1_CGC,NA,NA,20130224_124931_r2_6_QGL,20130126_215126_r2_2_XIG,20130217_125349_r2_3_YYY,20130126_215126_r2_0_ZQV,NA,20130126_215126_r2_1_JEJ,NA,NA,20130324_222908_r2_3_YMV,20130602_214826_r2_4_VOT,NA,20130813_214826_r2_7_ZDQ,NA,NA,20130328_221220_r2_4_ERP,NA,NA
20121216_214909_r2_8_ZOX,20121216_214909_r2_9_CJF,NA,NA,20130119_215733_r2_5_UJA,NA,NA,NA,NA,NA,NA,NA,NA,20130317_123556_r2_6_VRJ,20130310_205845_r2_5_AJR,20130317_205503_r2_7_EFN,20130310_205845_r2_1_ZAY,NA,NA,20130302_113425_r2_2_MFC,20130127_112718_r2_2_NIY,20130224_124931_r2_4_RKB,20130127_112718_r2_0_YKQ,NA,20130127_112718_r2_1_VQV,NA,NA,20130328_221220_r2_3_EPE,20130608_121611_r2_5_HOH,NA,20130814_130113_r2_4_WBK,NA,NA,20130330_111923_r2_4_DWT,NA,NA
20121223_214523_r2_4_SVB,20121223_214523_r2_5_LIQ,NA,NA,20130120_130948_r2_3_BND,NA,NA,NA,NA,NA,NA,NA,NA,20130317_205503_r2_6_TVF,20130312_214029_r2_8_SMH,20130323_130115_r2_7_QZA,20130312_214029_r2_5_XOL,NA,NA,20130309_113020_r2_1_ZFY,20130202_115202_r2_2_GBV,20130302_113425_r2_0_NOB,20130202_115202_r2_0_ZNM,NA,20130202_115202_r2_1_ZAF,NA,NA,20130330_111923_r2_3_QUA,20130608_221328_r2_5_TVT,NA,20130814_211914_r2_4_WKJ,NA,NA,20130331_222437_r2_4_WRW,NA,NA
20121229_121118_r2_4_YLT,20121229_121118_r2_5_TPW,NA,NA,20130120_212803_r2_3_SNM,NA,NA,NA,NA,NA,NA,NA,NA,20130323_130115_r2_6_MIL,20130316_130501_r2_4_YJG,20130324_123127_r2_4_IBK,20130316_130501_r2_1_QRB,NA,NA,20130309_212717_r2_4_ONG,20130209_214318_r2_2_CNA,20130309_113020_r2_0_KNO,20130209_214318_r2_0_ZLZ,NA,20130209_214318_r2_1_BAB,NA,NA,20130331_222437_r2_3_PTK,20130609_114700_r2_5_TZH,NA,20130815_123200_r2_5_RJN,NA,NA,20130405_213802_r2_7_LQC,NA,NA
20130105_220620_r2_0_GKP,20130105_220620_r2_1_OLT,NA,NA,20130126_115455_r2_3_WIQ,NA,NA,NA,NA,NA,NA,NA,NA,20130324_123127_r2_3_UQW,20130317_123556_r2_5_BNQ,20130324_205051_r2_7_AWL,20130317_123556_r2_2_NGB,NA,NA,20130310_124043_r2_14_NYK,20130210_111858_r2_2_UHN,20130309_212717_r2_0_NZI,20130210_111858_r2_0_ZAN,NA,20130210_111858_r2_1_PUA,NA,NA,20130405_213802_r2_5_GQF,20130609_214353_r2_5_MZT,NA,20130815_205051_r2_4_LPM,NA,NA,20130406_111505_r2_11_NMJ,NA,NA
20130106_213629_r2_1_ZNF,20130106_213629_r2_2_WZD,NA,NA,20130126_215241_r2_3_BLQ,NA,NA,NA,NA,NA,NA,NA,NA,20130324_205051_r2_6_GHN,20130317_205503_r2_5_MEZ,20130326_213204_r2_13_TLJ,20130317_205503_r2_2_OEG,NA,NA,20130310_223843_r2_5_BMQ,20130216_114403_r2_3_AJC,20130310_124043_r2_8_WPE,20130216_114403_r2_1_ECX,NA,20130216_114403_r2_2_UDY,NA,NA,20130406_111505_r2_9_UKL,20130611_222529_r2_6_KOV,NA,20130816_120239_r2_4_CSM,NA,NA,20130407_222028_r2_4_AEZ,NA,NA
20130113_113326_r2_0_QPH,20130113_113326_r2_1_ZEZ,NA,NA,20130127_130546_r2_3_KWO,NA,NA,NA,NA,NA,NA,NA,NA,20130326_213204_r2_12_WZO,20130323_130115_r2_5_QOU,20130330_125702_r2_7_BEC,20130323_130115_r2_2_NMH,NA,NA,20130312_214029_r2_13_YCV,20130216_213818_r2_3_YUW,20130310_223843_r2_0_LQL,20130216_213818_r2_1_WLN,NA,20130216_213818_r2_2_COB,NA,NA,20130407_222028_r2_3_GDK,20130615_121208_r2_7_RGP,NA,20130816_220058_r2_9_HCP,NA,NA,20130413_111102_r2_11_EKI,NA,NA
20130120_130948_r2_6_UVK,20130120_130948_r2_7_MYQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130330_125702_r2_6_UNK,20130324_123127_r2_2_LSI,20130331_122758_r2_7_FMZ,20130324_123241_r2_6_XOG,NA,NA,20130314_222125_r2_5_QGI,20130217_111503_r2_3_ODR,20130312_214029_r2_0_UZP,20130217_111503_r2_1_TTT,NA,20130217_111503_r2_2_RWY,NA,NA,20130413_111102_r2_10_JBF,20130615_220844_r2_6_YYV,NA,20130817_113327_r2_3_IZA,NA,NA,20130414_221618_r2_5_UUG,NA,NA
20130120_212803_r2_6_JOY,20130120_212803_r2_7_JHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130331_122758_r2_6_EKD,20130324_205051_r2_5_RBL,20130331_204641_r2_7_GSR,20130324_205051_r2_1_VEW,NA,NA,20130316_212252_r2_2_LAE,20130224_111038_r2_6_KRD,20130314_222125_r2_0_ADK,20130224_111038_r2_4_APG,NA,20130224_111038_r2_5_BUU,NA,NA,20130414_221618_r2_4_UYP,20130616_114253_r2_7_LFU,NA,20130817_213145_r2_8_QCU,NA,NA,20130420_110648_r2_5_KRO,NA,NA
20130127_130546_r2_7_SRY,20130127_130546_r2_8_FZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130331_204641_r2_6_TXJ,20130326_213204_r2_11_BAI,20130403_124051_r2_11_DFS,20130326_213204_r2_7_XOB,NA,NA,20130317_123711_r2_3_UZD,20130302_113540_r2_3_SJS,20130316_212252_r2_0_FLQ,20130302_113540_r2_1_LBD,NA,20130302_113540_r2_2_GKQ,NA,NA,20130420_110648_r2_4_ZAC,20130616_213945_r2_6_FPU,NA,20130818_124411_r2_4_XIF,NA,NA,20130421_221217_r2_4_APT,NA,NA
20130204_123212_r2_8_OOQ,20130204_123212_r2_9_PSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130403_124051_r2_10_LRZ,20130330_125702_r2_5_BAV,20130405_214032_r2_9_JDD,20130330_125702_r2_1_AMW,NA,NA,20130317_223434_r2_6_CUA,20130303_110646_r2_13_PHS,20130317_123711_r2_1_TWK,20130303_110646_r2_11_WNC,NA,20130303_110646_r2_12_XZS,NA,NA,20130421_221217_r2_3_ALR,20130618_122450_r2_6_YLL,NA,20130818_210244_r2_5_ZAL,NA,NA,20130427_110235_r2_8_JDW,NA,NA
20130205_120309_r2_9_YVO,20130205_120309_r2_10_QVB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130405_214032_r2_8_DZN,20130331_122758_r2_5_XSA,20130406_211113_r2_5_MKL,20130331_122758_r2_1_DKQ,NA,NA,20130321_221744_r2_6_IXE,20130309_113134_r2_6_COL,20130317_223434_r2_4_SYI,20130309_113134_r2_4_MSC,NA,20130309_113134_r2_5_LUP,NA,NA,20130427_110235_r2_7_YUE,20130621_123724_r2_6_EGS,NA,20130819_121507_r2_4_TUS,NA,NA,20130428_220711_r2_7_IOC,NA,NA
20130216_214040_r2_10_UFP,20130216_214040_r2_11_XNX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130406_211113_r2_4_MFN,20130331_204641_r2_5_ZZF,20130407_204233_r2_7_NJJ,20130331_204641_r2_1_UKK,NA,NA,20130323_211940_r2_1_YGU,20130316_112720_r2_7_FNX,20130321_221744_r2_4_QEH,20130316_112720_r2_5_KQB,NA,20130316_112720_r2_6_VGT,NA,NA,20130428_220711_r2_6_FYR,20130622_120814_r2_6_VBJ,NA,20130819_221331_r2_9_QLD,NA,NA,20130505_220305_r2_8_PTB,NA,NA
20130217_125235_r2_11_BHA,20130217_125235_r2_12_AYK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130407_204233_r2_6_LZV,20130403_124051_r2_9_RMD,20130409_112514_r2_3_OHW,20130403_124051_r2_7_GVR,NA,NA,20130324_123241_r2_1_RSQ,20130317_223319_r2_2_FJN,20130323_211940_r2_0_TTT,20130317_223319_r2_0_BHQ,NA,20130317_223319_r2_1_TIC,NA,NA,20130505_220305_r2_7_OCK,20130622_220538_r2_0_HWZ,NA,20130820_114559_r2_2_XGD,NA,NA,20130511_222850_r2_4_VGW,NA,NA
20130309_130856_r2_3_WIO,20130309_130856_r2_4_OMJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130409_112514_r2_2_QTZ,20130405_214032_r2_7_KCG,20130409_130448_r2_2_UQX,20130405_214032_r2_5_LIH,NA,NA,20130324_223022_r2_1_HWZ,20130321_221629_r2_2_IEA,20130324_123241_r2_0_GLE,20130321_221629_r2_0_TWB,NA,20130321_221629_r2_1_ZUD,NA,NA,20130511_222850_r2_3_BVP,20130623_113840_r2_0_IOU,NA,20130820_214415_r2_8_DND,NA,NA,20130512_215857_r2_4_VFN,NA,NA
20130309_212832_r2_3_ZCD,20130309_212832_r2_4_AHR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130409_130448_r2_1_HER,20130406_211113_r2_3_XNO,20130411_220504_r2_11_ZBM,20130406_211113_r2_1_ZFV,NA,NA,20130326_213204_r2_1_UIL,20130323_112310_r2_2_KDE,20130324_223022_r2_0_ENS,20130323_112310_r2_0_TON,NA,20130323_112310_r2_1_DUP,NA,NA,20130512_215857_r2_3_MQY,20130623_213517_r2_1_WUU,NA,20130821_125714_r2_7_UDP,NA,NA,20130513_212941_r2_1_SRU,NA,NA
20130310_124043_r2_3_GQM,20130310_124043_r2_4_HQZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130411_220504_r2_10_ELT,20130407_204233_r2_5_AHR,20130414_121915_r2_4_RMG,20130407_204233_r2_3_IOG,NA,NA,20130328_221334_r2_2_WQV,20130324_222908_r2_2_TOH,20130326_213204_r2_0_PSE,20130324_222908_r2_0_NXC,NA,20130324_222908_r2_1_FPS,NA,NA,20130513_212941_r2_0_SIE,20130625_122040_r2_2_WOR,NA,20130821_211504_r2_1_XFS,NA,NA,20130518_222439_r2_1_SNB,NA,NA
20130310_205845_r2_3_YCW,20130310_205845_r2_4_CCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130414_121915_r2_3_CRW,20130409_112514_r2_1_EUQ,20130414_203826_r2_4_CXL,20130407_222225_r2_1_IUR,NA,NA,20130331_122912_r2_4_NYM,20130328_221220_r2_2_AZA,20130328_221334_r2_1_BEQ,20130328_221220_r2_0_FTP,NA,20130328_221220_r2_1_XYH,NA,NA,20130518_222439_r2_0_VGP,20130626_115128_r2_1_QZV,NA,20130822_204618_r2_43_UYF,NA,NA,20130519_215535_r2_0_TXM,NA,NA
20130312_214029_r2_6_URF,20130312_214029_r2_7_MBF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130414_203826_r2_3_HXF,20130409_130448_r2_0_EEI,20130416_130136_r2_2_KYZ,20130409_130603_r2_1_DVY,NA,NA,20130331_222616_r2_5_YOJ,20130330_111923_r2_2_VLM,20130331_122912_r2_3_PGI,20130330_111923_r2_0_XTN,NA,20130330_111923_r2_1_CNE,NA,NA,20130519_215535_r2_5_MEP,20130628_123309_r2_1_WXU,NA,20130823_115830_r2_4_GPQ,NA,NA,20130523_213856_r2_0_OFK,NA,NA
20130316_130501_r2_2_THH,20130316_130501_r2_3_LYD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130416_130136_r2_1_YVT,20130411_220504_r2_9_FKP,20130417_123216_r2_2_VXW,20130411_220504_r2_8_CIQ,NA,NA,20130403_124051_r2_4_DQF,20130331_222437_r2_2_NEC,20130331_222616_r2_4_PTL,20130331_222437_r2_0_RHR,NA,20130331_222437_r2_1_HHK,NA,NA,20130523_213856_r2_4_CPM,20130629_120345_r2_1_VCP,NA,20130823_215647_r2_9_CLW,NA,NA,20130525_222005_r2_4_IKY,NA,NA
20130317_123556_r2_3_HIX,20130317_123556_r2_4_DED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130417_123216_r2_1_JNN,20130414_121915_r2_2_UWF,20130420_124421_r2_2_EFO,20130416_130136_r2_6_GLZ,NA,NA,20130404_121155_r2_5_AWP,20130405_213802_r2_6_BFZ,20130403_124051_r2_3_LIN,20130405_213802_r2_3_YLQ,NA,20130405_213802_r2_4_BAI,NA,NA,20130525_222005_r2_3_VTL,20130630_113429_r2_0_HPP,NA,20130824_112921_r2_4_YWN,NA,NA,20130526_115646_r2_4_KFY,NA,NA
20130317_205503_r2_3_NMO,20130317_205503_r2_4_BZR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130420_124421_r2_1_SKA,20130414_203826_r2_2_NST,20130421_121505_r2_2_OLZ,20130417_123216_r2_6_UUA,NA,NA,20130405_214032_r2_3_JPD,20130406_111505_r2_10_EUJ,20130404_121155_r2_4_GMB,20130406_111505_r2_7_MNW,NA,20130406_111505_r2_8_HRZ,NA,NA,20130526_115646_r2_3_IMN,20130630_213210_r2_1_RTO,NA,20130824_130957_r2_0_RCD,NA,NA,20130526_215038_r2_4_HZG,NA,NA
20130323_130115_r2_3_LCH,20130323_130115_r2_4_YGU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130421_121505_r2_1_IFS,20130414_221851_r2_0_HGA,20130421_203409_r2_2_CFX,20130420_124421_r2_6_SSM,NA,NA,20130407_222110_r2_5_VXC,20130407_222028_r2_2_FNH,20130405_214032_r2_2_UQS,20130407_222028_r2_0_FJA,NA,20130407_222028_r2_1_ZFV,NA,NA,20130526_215038_r2_3_YLO,20130701_124516_r2_1_TDD,NA,20130824_212734_r2_0_TRL,NA,NA,20130601_221549_r2_7_KQD,NA,NA
20130324_123127_r2_0_OFL,20130324_123127_r2_1_BSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130421_203409_r2_1_FNR,20130416_130136_r2_0_BTM,20130421_221331_r2_2_GPV,20130421_121505_r2_6_CWZ,NA,NA,20130410_123658_r2_6_HWZ,20130413_111102_r2_9_EGW,20130407_222110_r2_4_RKF,20130413_111102_r2_7_VBU,NA,20130413_111102_r2_8_IMO,NA,NA,20130601_221549_r2_6_UHW,20130701_224225_r2_2_WSC,NA,20130825_124026_r2_1_HYG,NA,NA,20130602_115224_r2_4_SLC,NA,NA
20130324_205051_r2_3_LDQ,20130324_205051_r2_4_WIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130421_221331_r2_1_JAX,20130417_123216_r2_0_SZS,20130423_125721_r2_2_BXF,20130421_221331_r2_13_OTK,NA,NA,20130411_220504_r2_6_AWT,20130414_221618_r2_3_ABE,20130410_123658_r2_5_YSI,20130414_221618_r2_1_LKQ,NA,20130414_221618_r2_2_CZX,NA,NA,20130602_115224_r2_3_BHQ,20130702_121604_r2_1_DDH,NA,20130825_205838_r2_1_MGN,NA,NA,20130602_214711_r2_4_CRL,NA,NA
20130326_213204_r2_9_PQR,20130326_213204_r2_10_ORV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130423_125721_r2_1_IRC,20130420_124421_r2_0_FLG,20130424_122805_r2_2_HIR,20130423_125721_r2_5_FKH,NA,NA,20130414_122016_r2_6_XZF,20130420_110648_r2_3_LGN,20130411_220504_r2_5_ZNM,20130420_110648_r2_1_GBE,NA,20130420_110648_r2_2_PCJ,NA,NA,20130602_214711_r2_3_GDE,20130702_221305_r2_2_KMA,NA,20130826_121106_r2_1_UHY,NA,NA,20130603_112307_r2_4_DOJ,NA,NA
20130330_125702_r2_3_MNT,20130330_125702_r2_4_IJD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130424_122805_r2_1_UWL,20130421_121505_r2_0_ECA,20130427_123958_r2_2_QES,20130424_122805_r2_5_QTI,NA,NA,20130414_221733_r2_7_JTL,20130421_221217_r2_2_JMI,20130414_122016_r2_5_XRE,20130421_221217_r2_0_ZCT,NA,20130421_221217_r2_1_AVB,NA,NA,20130603_112307_r2_3_XPH,20130703_114652_r2_0_HHY,NA,20130826_220920_r2_6_HQG,NA,NA,20130606_212956_r2_4_HJN,NA,NA
20130331_122758_r2_3_BYX,20130331_122758_r2_4_XUH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130427_123958_r2_1_BZM,20130421_203409_r2_0_YNL,20130428_203006_r2_4_RML,20130427_123958_r2_5_HUS,NA,NA,20130417_123216_r2_9_CGP,20130428_220711_r2_11_HQL,20130414_221733_r2_6_KJY,20130428_220711_r2_9_DJZ,NA,20130428_220711_r2_10_OXH,NA,NA,20130606_212956_r2_3_STQ,20130703_214445_r2_0_EOF,NA,20130827_114148_r2_0_FTX,NA,NA,20130607_110651_r2_2_CLZ,NA,NA
20130331_204641_r2_3_QPM,20130331_204641_r2_4_ABX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130428_203006_r2_3_DYJ,20130421_221331_r2_0_YLJ,20130428_221021_r2_2_QUB,20130428_221021_r2_5_XXQ,NA,NA,20130420_124535_r2_7_EOI,20130504_223320_r2_3_VRE,20130417_123216_r2_8_POK,20130504_223320_r2_1_PHE,NA,20130504_223320_r2_2_SKK,NA,NA,20130607_110651_r2_1_EQD,20130704_125742_r2_0_NOL,NA,20130827_214006_r2_6_BZP,NA,NA,20130608_221210_r2_1_SBL,NA,NA
20130403_123937_r2_0_QRR,20130403_123937_r2_1_RBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130428_221021_r2_1_GRP,20130423_125721_r2_0_MKB,20130501_122413_r2_2_AWY,20130501_122413_r2_5_SQL,NA,NA,20130421_121609_r2_7_CKB,20130505_220305_r2_2_EUQ,20130420_124535_r2_6_TVJ,20130505_220305_r2_0_DKE,NA,20130505_220305_r2_1_FPD,NA,NA,20130608_221210_r2_0_ALB,20130705_122840_r2_2_GUU,NA,20130828_125253_r2_1_SHK,NA,NA,20130609_114815_r2_1_FXM,NA,NA
20130405_214032_r2_10_VEE,20130405_214032_r2_11_QQG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130501_122413_r2_1_AMU,20130424_122805_r2_0_FEE,20130505_120654_r2_2_ONF,20130505_120654_r2_5_RZW,NA,NA,20130421_221331_r2_11_AJC,20130511_222850_r2_2_QWJ,20130421_121609_r2_6_FCV,20130511_222850_r2_0_RCQ,NA,20130511_222850_r2_1_NTV,NA,NA,20130609_114815_r2_0_LVH,20130705_222541_r2_3_BBS,NA,20130828_211055_r2_1_KMZ,NA,NA,20130609_214239_r2_1_AXQ,NA,NA
20130406_211113_r2_6_IHD,20130406_211113_r2_7_TFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130505_120654_r2_1_ESN,20130427_123958_r2_0_LIU,20130505_220535_r2_8_RAJ,20130505_220535_r2_11_OAW,NA,NA,20130424_122805_r2_10_BUH,20130512_120520_r2_0_MEP,20130421_221331_r2_10_JOL,20130512_120520_r2_1_MHI,NA,20130512_120520_r2_2_SKA,NA,NA,20130609_214239_r2_0_QLR,20130706_115925_r2_1_VIK,NA,20130829_122340_r2_1_UVR,NA,NA,20130610_111922_r2_1_SUE,NA,NA
20130407_204233_r2_8_PSL,20130407_204233_r2_9_PIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130505_220535_r2_7_VLE,20130428_203006_r2_2_CPZ,20130508_122002_r2_8_VJM,20130508_122002_r2_11_QMY,NA,NA,20130427_124113_r2_7_LFZ,20130512_215857_r2_2_GPG,20130424_122805_r2_9_ISY,20130512_215857_r2_0_KOW,NA,20130512_215857_r2_1_MKT,NA,NA,20130610_111922_r2_0_OPQ,20130706_215622_r2_1_ANH,NA,20130829_204210_r2_1_ADS,NA,NA,20130614_110243_r2_10_CLI,NA,NA
20130409_112514_r2_4_OEU,20130409_112514_r2_5_BVA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130508_122002_r2_7_BEE,20130428_221021_r2_0_VFR,20130512_120247_r2_6_DGG,20130512_120247_r2_9_XZI,NA,NA,20130427_223844_r2_6_RXI,20130518_222439_r2_4_SCJ,20130427_124113_r2_6_SLK,20130518_222439_r2_2_ZKW,NA,20130518_222439_r2_3_CHN,NA,NA,20130614_110243_r2_9_SUB,20130707_212740_r2_1_KHB,NA,20130829_222151_r2_0_ATO,NA,NA,20130615_220711_r2_9_NPJ,NA,NA
20130409_130448_r2_3_ITA,20130409_130448_r2_4_JQD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130512_120247_r2_5_FFK,20130501_122413_r2_0_SBT,20130512_220124_r2_10_VXF,20130512_220124_r2_13_BDB,NA,NA,20130428_220941_r2_6_YPH,20130519_120109_r2_2_BAY,20130427_223844_r2_5_GZQ,20130519_120109_r2_0_TJA,NA,20130519_120109_r2_1_PPV,NA,NA,20130615_220711_r2_8_TWJ,20130708_124104_r2_4_WMB,NA,20130830_115424_r2_0_WGF,NA,NA,20130616_114408_r2_1_XAZ,NA,NA
20130411_220618_r2_0_TJR,20130411_220618_r2_1_BVQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130512_220124_r2_9_ZKJ,20130505_120654_r2_0_YZR,20130515_121555_r2_8_EBL,20130515_121555_r2_11_SDX,NA,NA,20130501_122413_r2_12_TUM,20130519_215535_r2_3_EGE,20130428_220941_r2_5_USW,20130519_215535_r2_1_DEN,NA,20130519_215535_r2_2_MDI,NA,NA,20130616_114408_r2_0_NII,20130708_223818_r2_3_UCL,NA,20130830_215252_r2_6_BYW,NA,NA,20130616_213830_r2_3_QRR,NA,NA
20130414_121915_r2_0_DEK,20130414_121915_r2_1_NMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130515_121555_r2_7_XQW,20130505_220535_r2_6_GZG,20130519_115840_r2_4_FYS,20130518_222627_r2_5_UYC,NA,NA,20130504_223435_r2_6_QHG,20130523_213856_r2_3_ZTO,20130501_122413_r2_11_QKK,20130523_213856_r2_1_TPS,NA,20130523_213856_r2_2_OAI,NA,NA,20130616_213830_r2_2_MZG,20130710_114242_r2_1_HJO,NA,20130831_130527_r2_5_YEJ,NA,NA,20130617_111503_r2_1_NSO,NA,NA
20130414_203826_r2_0_RCA,20130414_203826_r2_1_VAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130519_115840_r2_3_EOA,20130508_122002_r2_6_VVD,20130519_215651_r2_9_WZV,20130519_115840_r2_1_NLY,NA,NA,20130505_120750_r2_6_YQF,20130525_222005_r2_2_MVP,20130504_223435_r2_5_BXJ,20130525_222005_r2_0_SRY,NA,20130525_222005_r2_1_FIK,NA,NA,20130617_111503_r2_0_ADF,20130710_214036_r2_0_FDJ,NA,20130831_212417_r2_8_MVZ,NA,NA,20130622_220305_r2_7_MAW,NA,NA
20130416_130136_r2_3_EHG,20130416_130136_r2_4_ZLW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130519_215651_r2_8_BPZ,20130512_120247_r2_4_RMC,20130522_121029_r2_0_UZX,20130519_215651_r2_6_EBD,NA,NA,20130505_220535_r2_5_LAE,20130526_115646_r2_2_FWW,20130505_120750_r2_5_VXD,20130526_115646_r2_0_LDU,NA,20130526_115646_r2_1_FQQ,NA,NA,20130622_220305_r2_6_HGU,20130711_125336_r2_0_PKC,NA,20130901_123545_r2_8_ZPT,NA,NA,20130623_113955_r2_2_AHF,NA,NA
20130417_123216_r2_3_SXF,20130417_123216_r2_4_TUA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130522_121144_r2_8_LHC,20130512_220124_r2_8_IIG,20130526_115422_r2_10_DHY,20130522_121144_r2_6_ZEG,NA,NA,20130508_122002_r2_5_PJT,20130526_215038_r2_2_FTS,20130505_220535_r2_4_LZB,20130526_215038_r2_0_FIQ,NA,20130526_215038_r2_1_OVO,NA,NA,20130623_113955_r2_1_AGS,20130712_122430_r2_4_RWJ,NA,20130902_120706_r2_8_SWX,NA,NA,20130623_213402_r2_1_JTG,NA,NA
20130420_124421_r2_3_SFD,20130420_124421_r2_4_SSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130526_115422_r2_3_RVI,20130515_121555_r2_6_SSF,20130526_215310_r2_7_OLS,20130525_222229_r2_1_ZLA,NA,NA,20130511_222931_r2_5_PPS,20130601_221549_r2_5_SFG,20130508_122002_r2_4_NSE,20130601_221549_r2_3_PSC,NA,20130601_221549_r2_4_JTX,NA,NA,20130623_213402_r2_0_LSV,20130712_222137_r2_5_SOO,NA,NA,NA,NA,20130624_111053_r2_1_HLW,NA,NA
20130421_121505_r2_3_LBD,20130421_121505_r2_4_ZLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130526_215310_r2_3_GKX,20130519_115840_r2_2_DKP,20130529_120623_r2_4_QQI,20130526_115422_r2_1_JOQ,NA,NA,20130512_120402_r2_6_JZL,20130602_115224_r2_2_PDQ,20130511_222931_r2_4_QIT,20130602_115224_r2_0_WUX,NA,20130602_115224_r2_1_JPD,NA,NA,20130624_111053_r2_0_UBJ,20130713_115511_r2_2_KOI,NA,NA,NA,NA,20130630_113544_r2_6_IKD,NA,NA
